590	chr1	762943	762958	UAK42	2.28	+
590	chr1	762955	762970	UAK42	2.42	+
590	chr1	762959	762974	SP1	2.99	+
590	chr1	762965	762980	SP1	2	+
590	chr1	762970	762985	SP1	1.58	+
590	chr1	762975	762990	SP1	1.8	+
590	chr1	762976	762991	UAK42	3.34	+
590	chr1	762980	762995	SP1	2.26	+
590	chr1	762994	763009	UAK42	3.37	+
590	chr1	762998	763013	SP1	1.96	+
590	chr1	762999	763019	E2F4	1.67	-
590	chr1	763011	763031	E2F4	2.01	+
590	chr1	763016	763031	NR2C2	1.61	-
590	chr1	763017	763032	SP1	1.84	-
590	chr1	763021	763036	UAK42	2.63	-
590	chr1	763032	763050	CREB-ext	0.61	-
590	chr1	763202	763222	E2F4	1.77	-
590	chr1	765738	765746	TAL1	1.1	+
590	chr1	767193	767207	AP1	1.67	+
590	chr1	767609	767626	FOXA	1.03	+
590	chr1	773912	773920	RUNX1	1.15	+
590	chr1	774862	774870	ZEB1	1.51	+
590	chr1	774876	774884	ZEB1	1.51	+
590	chr1	778221	778236	CTCF	1.37	+
590	chr1	778330	778352	EGR1	2.17	-
590	chr1	778349	778369	GATA1-ext	1.72	+
590	chr1	778389	778404	SP1	1.9	-
590	chr1	778393	778408	UAK42	1.88	-
590	chr1	778421	778436	v-JUN	0.84	-
590	chr1	778451	778459	UAK36	0.77	+
590	chr1	781168	781183	AP2	0.92	+
590	chr1	781174	781189	AP2	1.67	-
590	chr1	781208	781219	TEAD4	1.58	+
590	chr1	781279	781300	UA7	1.37	-
590	chr1	785951	785966	CTCF-ext	1.14	-
591	chr1	787045	787059	AP1	0.84	+
591	chr1	793460	793475	CTCF	1.83	+
591	chr1	793465	793480	CTCF	2.1	-
591	chr1	793471	793482	UAK26	0.98	+
591	chr1	801194	801207	POU2F2	2.18	-
591	chr1	801240	801255	MEF2	1.31	-
591	chr1	801268	801283	MEF2	2.01	-
591	chr1	802019	802034	ZNF263	2.01	+
591	chr1	802040	802055	ZNF263	2.76	+
591	chr1	802068	802083	ZNF263	2.01	+
591	chr1	802089	802104	ZNF263	2.6	+
591	chr1	802117	802132	ZNF263	2.32	+
591	chr1	802138	802153	ZNF263	3.13	+
591	chr1	802143	802151	UAK61	1.52	+
591	chr1	802166	802181	ZNF263	2.5	+
591	chr1	802187	802202	ZNF263	3.31	+
591	chr1	802192	802200	UAK61	1.52	+
591	chr1	802215	802230	ZNF263	2.5	+
591	chr1	802236	802251	ZNF263	3.13	+
591	chr1	802241	802249	UAK61	1.52	+
591	chr1	802264	802279	ZNF263	2.32	+
591	chr1	802285	802300	ZNF263	2.97	+
591	chr1	802290	802298	UAK61	1.52	+
591	chr1	802313	802328	ZNF263	2.32	+
591	chr1	802334	802349	ZNF263	3.13	+
591	chr1	802339	802347	UAK61	1.52	+
591	chr1	802383	802398	ZNF263	3.31	+
591	chr1	802388	802396	UAK61	1.52	+
591	chr1	802411	802426	ZNF263	2.5	+
591	chr1	802432	802447	ZNF263	3.18	+
591	chr1	802437	802445	UAK61	1.52	+
591	chr1	802460	802475	ZNF263	2.1	+
591	chr1	802481	802496	ZNF263	3.13	+
591	chr1	802486	802494	UAK61	1.52	+
591	chr1	802509	802524	ZNF263	2.32	+
591	chr1	802558	802573	ZNF263	2.1	+
591	chr1	803070	803084	MYC	1.24	-
591	chr1	803072	803086	MYC	0.96	+
591	chr1	803148	803162	AP1	1.35	-
591	chr1	805204	805226	EGR1	3.73	-
591	chr1	805206	805221	SP1	1.92	-
591	chr1	805210	805232	EGR1	3.39	-
591	chr1	805265	805280	SP1	2.09	-
591	chr1	805268	805284	PAX5	1.82	-
591	chr1	805271	805286	CTCF	2.63	+
591	chr1	805297	805312	CTCF	2.63	+
591	chr1	805298	805316	CREB-ext	0.82	+
591	chr1	805299	805314	CTCF	3.99	-
591	chr1	805301	805322	UAK25	2.29	+
591	chr1	805335	805350	NRF1	1.68	-
591	chr1	805338	805353	NRF1	1.58	+
591	chr1	805359	805370	TCF12	2.02	-
591	chr1	805367	805382	UAK42	2.02	-
591	chr1	805393	805414	ZNF143-ext	1.12	+
591	chr1	805414	805429	UAK42	2.1	-
591	chr1	805416	805431	CTCF	1.97	+
591	chr1	808443	808458	CTCF	1.52	+
591	chr1	808546	808561	CTCF	2.04	+
591	chr1	808578	808589	USF	2.07	+
591	chr1	811207	811229	EGR1	2.11	-
591	chr1	811217	811239	EGR1	2.52	-
591	chr1	811227	811249	EGR1	2.97	-
591	chr1	811247	811269	EGR1	3.03	-
591	chr1	811257	811279	EGR1	2.84	-
591	chr1	811259	811281	EGR1	2.19	-
591	chr1	811269	811291	EGR1	4.39	-
591	chr1	811279	811301	EGR1	3.82	-
591	chr1	811290	811312	EGR1	3.84	-
591	chr1	811492	811514	EGR1	2.92	-
591	chr1	811500	811522	EGR1	2.83	-
591	chr1	811522	811544	EGR1	2.64	-
591	chr1	811530	811552	EGR1	2.99	-
591	chr1	811549	811571	EGR1	3.02	-
591	chr1	811559	811581	EGR1	2.83	-
591	chr1	811569	811591	EGR1	2.83	-
591	chr1	811579	811601	EGR1	2.92	-
591	chr1	811587	811609	EGR1	2.83	-
591	chr1	811599	811621	EGR1	3.57	-
591	chr1	811607	811629	EGR1	3.26	-
591	chr1	811619	811641	EGR1	3.46	-
591	chr1	811629	811651	EGR1	3.36	-
591	chr1	811637	811659	EGR1	3.26	-
591	chr1	811659	811681	EGR1	3.1	-
591	chr1	811667	811689	EGR1	3.26	-
591	chr1	811677	811699	EGR1	2.97	-
591	chr1	811687	811709	EGR1	2.97	-
591	chr1	811699	811721	EGR1	3.12	-
591	chr1	811707	811729	EGR1	2.7	-
591	chr1	811717	811739	EGR1	2.02	-
591	chr1	811729	811751	EGR1	3.49	-
591	chr1	811737	811759	EGR1	1.95	-
591	chr1	811749	811771	EGR1	3.49	-
591	chr1	811757	811779	EGR1	2.34	-
591	chr1	811759	811781	EGR1	1.85	-
591	chr1	811767	811789	EGR1	2.02	-
591	chr1	812061	812076	CTCF-ext	1.36	-
591	chr1	812128	812143	CTCF	2.18	+
591	chr1	822920	822939	NFE2	1.55	-
591	chr1	822920	822937	v-Maf	2.14	+
591	chr1	826124	826139	CTCF-ext	0.84	+
591	chr1	826129	826144	CTCF	2.8	-
591	chr1	833882	833890	RUNX1	1.15	-
591	chr1	833966	833988	EGR1	3.05	+
591	chr1	834322	834333	GABP	2.12	-
591	chr1	834322	834333	ELF1	1.98	-
591	chr1	834327	834338	GABP	1.56	+
591	chr1	834327	834338	ELF1	1.56	+
591	chr1	834874	834888	MAX	1.74	-
591	chr1	834876	834890	MAX	1.67	+
591	chr1	839911	839926	ZNF263	2.53	+
591	chr1	839914	839929	ZNF263	1.91	+
591	chr1	839933	839948	ZNF263	2.53	+
591	chr1	839936	839951	ZNF263	1.91	+
591	chr1	839971	839986	ZNF263	2.53	+
591	chr1	839974	839989	ZNF263	1.91	+
591	chr1	840006	840028	EGR1	2.6	-
591	chr1	840011	840022	ZNF281	1.47	-
591	chr1	840012	840027	ZNF263	2.09	+
591	chr1	840014	840025	ZNF281	1.57	-
591	chr1	840025	840047	EGR1	2.13	-
591	chr1	840028	840050	EGR1	2.59	-
591	chr1	840028	840043	ZNF263	3.15	+
591	chr1	840031	840046	ZNF263	2.81	+
591	chr1	840033	840044	ZNF281	2.04	-
591	chr1	840034	840049	ZNF263	2.39	+
591	chr1	840034	840049	UAK42	2.4	-
591	chr1	840036	840047	ZNF281	2.04	-
591	chr1	840047	840069	EGR1	2.97	-
591	chr1	840050	840072	EGR1	2.59	-
591	chr1	840053	840068	ZNF263	2.76	+
591	chr1	840055	840066	ZNF281	1.57	-
591	chr1	840056	840071	ZNF263	2.13	+
591	chr1	840058	840069	ZNF281	2.04	-
591	chr1	840065	840085	E2F4	1.81	+
591	chr1	840081	840101	E2F4	1.82	+
591	chr1	840088	840110	EGR1	2.84	-
591	chr1	840093	840104	ZNF281	1.47	-
591	chr1	840094	840109	ZNF263	1.88	+
591	chr1	840096	840107	ZNF281	1.57	-
591	chr1	840115	840126	GABP	1.89	-
591	chr1	840115	840126	ELF1	1.73	-
591	chr1	840129	840144	NRF1	1.63	-
591	chr1	840139	840160	UAK25	1.42	-
591	chr1	840142	840163	UAK17	1.06	-
591	chr1	840147	840162	CTCF	2.9	+
591	chr1	840148	840166	CREB-ext	2.44	+
591	chr1	840149	840164	CTCF	3.99	-
591	chr1	840151	840172	UAK25	3.65	+
591	chr1	840161	840179	CREB-ext	0.84	+
591	chr1	840163	840183	E2F4	2.01	+
591	chr1	840170	840192	EGR1	1.84	-
591	chr1	840170	840186	PAX5	1.82	-
591	chr1	840171	840186	NRF1	1.82	-
591	chr1	840178	840193	CTCF	2.03	+
591	chr1	840178	840189	ZNF281	1.47	-
591	chr1	840217	840231	MYC	1.82	-
591	chr1	840234	840249	UA3	2.37	-
591	chr1	840260	840280	UAK21	0.87	-
591	chr1	840268	840278	BHLHE40	1	-
591	chr1	840326	840341	CTCF	1.45	-
591	chr1	840788	840796	UAK29	0.94	-
591	chr1	840798	840809	GABP	1.24	+
591	chr1	840798	840809	ELF1	1.88	+
591	chr1	840808	840823	UAK42	2.23	-
591	chr1	840819	840834	EBF1	2.65	-
591	chr1	840822	840830	UAK29	0.98	-
591	chr1	840842	840852	BHLHE40	0.94	-
591	chr1	840850	840870	E2F4	2.02	-
591	chr1	840903	840911	UAK30	0.84	+
591	chr1	840934	840942	UAK29	0.98	+
591	chr1	840970	840980	GATA1	1.23	-
591	chr1	840970	840978	TAL1	1.06	+
591	chr1	843609	843624	CTCF	2.66	-
591	chr1	845649	845664	CTCF	1.23	+
591	chr1	845706	845721	CTCF	1.41	+
591	chr1	846550	846561	USF	2.08	+
591	chr1	846550	846560	BHLHE40	1.02	-
591	chr1	846559	846574	UAK42	1.96	-
591	chr1	846610	846625	CTCF	1.44	+
591	chr1	846650	846665	UAK42	1.74	-
591	chr1	846693	846707	AP1	1.39	-
591	chr1	846741	846756	CTCF	1.62	-
591	chr1	846743	846758	UAK42	2.94	+
591	chr1	848409	848424	CTCF-ext	1.96	+
591	chr1	848432	848447	YY1	1.85	-
591	chr1	848473	848488	YY1	3.17	-
591	chr1	849276	849287	ELF1	2.32	-
591	chr1	849329	849344	GATA3	0.67	-
591	chr1	849331	849346	GATA3	0.68	+
591	chr1	851566	851581	ZNF263	2.94	+
591	chr1	852157	852179	EGR1	3.73	-
591	chr1	852684	852699	CTCF	1.16	+
591	chr1	852763	852778	AP2	1.1	-
591	chr1	853013	853028	AP2	1.01	-
591	chr1	853200	853222	EGR1	2.74	-
591	chr1	853411	853426	ZNF263	2.53	-
591	chr1	855168	855183	CTCF	3.51	-
591	chr1	855174	855185	UAK26	1.36	+
591	chr1	855176	855191	CTCF-ext	1.04	+
591	chr1	855697	855711	CEBPB	1.39	+
591	chr1	855871	855882	USF	2.14	-
591	chr1	855976	855991	YY1	0.83	+
591	chr1	856101	856115	MYC	1.78	-
591	chr1	856103	856117	MYC	1.41	+
591	chr1	856170	856185	CTCF	1.61	+
591	chr1	856488	856508	E2F4	1.91	+
591	chr1	856490	856505	CTCF	3.03	+
591	chr1	856492	856514	EGR1	3.25	-
591	chr1	856502	856524	EGR1	2.4	-
591	chr1	856504	856519	UAK42	1.9	-
591	chr1	856524	856539	v-JUN	0.77	-
591	chr1	856565	856580	ZNF263	1.79	+
591	chr1	856570	856581	ZNF281	1.85	-
591	chr1	856571	856586	UAK42	2.69	-
591	chr1	856573	856588	CTCF	3.75	+
591	chr1	856582	856602	E2F4	2.04	-
591	chr1	856616	856631	UA3	2.35	-
591	chr1	856626	856637	UA9	1.4	+
591	chr1	856627	856642	CTCF	2.66	-
591	chr1	856667	856682	UAK42	2.48	+
591	chr1	856688	856703	UAK42	3.08	+
591	chr1	856691	856706	ZNF263	2.21	-
591	chr1	856692	856707	SP1	1.83	+
591	chr1	856693	856714	ZNF143-ext	1.13	-
591	chr1	856693	856708	UAK42	2.41	+
591	chr1	856693	856708	UA3	2.5	-
591	chr1	856693	856704	ZNF281	2.44	+
591	chr1	856698	856709	ZNF281	1.46	+
591	chr1	856726	856741	UAK42	1.95	-
591	chr1	856770	856785	CTCF	1.67	+
591	chr1	857007	857021	MYC	1.29	-
591	chr1	857063	857074	TCF3	1.31	-
591	chr1	858510	858530	ESR1	2.06	-
591	chr1	858578	858593	CTCF	2.46	+
591	chr1	858598	858609	UAK27	0.85	-
591	chr1	858955	858977	EGR1	3.46	-
591	chr1	859064	859079	UAK42	1.88	-
591	chr1	859106	859126	E2F4	1.86	+
591	chr1	859176	859191	YY1	1.05	+
591	chr1	859185	859205	E2F4	1.85	+
591	chr1	859199	859214	CTCF	1.68	-
591	chr1	859228	859243	CTCF	1.82	+
591	chr1	859233	859255	EGR1	2.27	-
591	chr1	859233	859253	E2F4	2.1	-
591	chr1	859240	859255	NRF1	2.03	+
591	chr1	859242	859262	E2F4	2.27	+
591	chr1	859312	859332	E2F4	1.98	+
591	chr1	859325	859340	NRF1	1.78	-
591	chr1	859328	859343	NRF1	1.68	+
591	chr1	859373	859393	E2F4	1.67	-
591	chr1	859380	859395	SP1	1.68	+
591	chr1	859381	859401	E2F4	1.89	-
591	chr1	859653	859675	EGR1	4.04	+
591	chr1	859666	859688	EGR1	2.14	+
591	chr1	859720	859740	E2F4	1.92	+
591	chr1	859920	859940	E2F4	1.71	+
591	chr1	859944	859964	E2F4	1.7	+
591	chr1	859956	859976	E2F4	1.71	+
591	chr1	860006	860026	E2F4	1.92	+
591	chr1	860036	860050	MYC	1.37	+
591	chr1	860332	860347	UA3	2.3	+
591	chr1	860337	860352	UAK42	2.93	-
591	chr1	860352	860367	UA3	1.99	+
591	chr1	860366	860381	UA3	3.21	+
591	chr1	860372	860387	UAK42	2.78	-
591	chr1	860372	860387	UA3	2.02	+
591	chr1	860416	860431	UA3	2.72	-
591	chr1	860421	860436	CTCF-ext	1.7	+
591	chr1	860426	860441	CTCF-ext	1.37	-
591	chr1	860494	860509	CTCF	1.7	+
591	chr1	860549	860564	UAK42	1.9	-
591	chr1	860681	860696	NRF1	1.49	-
591	chr1	860683	860697	MYC	1.23	-
591	chr1	860685	860699	MYC	1.22	+
591	chr1	860702	860717	NRF1	1.45	+
591	chr1	860710	860730	E2F4	1.7	-
591	chr1	860739	860754	NRF1	1.47	+
591	chr1	860740	860760	E2F4	1.71	-
591	chr1	860742	860762	E2F4	1.83	-
591	chr1	860778	860798	E2F4	1.67	+
591	chr1	860786	860801	NRF1	1.43	-
591	chr1	860825	860840	NRF1	1.51	-
591	chr1	860869	860889	E2F4	1.76	-
591	chr1	860924	860944	E2F4	1.71	+
591	chr1	860934	860949	NRF1	1.46	-
591	chr1	861040	861055	UA3	2.77	-
591	chr1	861051	861066	CTCF	2.4	-
591	chr1	861077	861092	CTCF	2.12	-
591	chr1	864403	864418	CTCF	2.64	+
591	chr1	864524	864535	ELF1	1.9	+
591	chr1	866311	866322	UA9	1.43	+
591	chr1	866410	866421	UA9	1.18	-
591	chr1	867014	867029	ZNF263	1.93	+
591	chr1	867021	867036	CTCF	1.39	-
591	chr1	867085	867100	CTCF	2.51	+
591	chr1	867142	867157	CTCF	2.02	-
591	chr1	867235	867250	CTCF	1.95	-
591	chr1	867386	867401	EBF1	2.72	+
591	chr1	870971	870993	EGR1	2.89	+
591	chr1	871375	871390	ZNF263	2.11	-
591	chr1	871391	871406	CTCF	1.38	+
591	chr1	871394	871409	CTCF	1.36	-
591	chr1	872363	872373	BHLHE40	1.11	-
591	chr1	872365	872375	BHLHE40	1.08	+
591	chr1	872420	872431	ELF1	2.25	-
591	chr1	872449	872459	BHLHE40	1.11	-
591	chr1	872450	872461	USF	2	-
591	chr1	873428	873443	ZNF263	2.45	-
591	chr1	873469	873484	UA3	2.35	+
591	chr1	873488	873503	UA3	2.08	-
591	chr1	873576	873591	ZNF263	2.15	-
591	chr1	873616	873627	UAK27	0.92	-
591	chr1	873621	873632	UAK26	0.61	-
591	chr1	873623	873638	CTCF	3.47	+
591	chr1	873673	873684	UAK27	0.92	-
591	chr1	873678	873689	UAK26	0.61	-
591	chr1	873680	873695	CTCF	3.39	+
591	chr1	873703	873718	UAK42	1.86	+
591	chr1	873860	873875	CTCF	2.1	+
591	chr1	873862	873877	CTCF	1.96	-
591	chr1	873868	873883	SP1	1.82	+
591	chr1	873943	873957	AP1	1.61	+
591	chr1	873948	873962	AP1	1.58	-
591	chr1	874010	874021	USF	1.93	+
591	chr1	874027	874042	E2F1	2.23	-
591	chr1	874537	874552	CTCF	1.79	-
591	chr1	874540	874555	CTCF	1.69	-
591	chr1	874634	874649	ZNF263	3.17	+
591	chr1	874652	874667	CTCF-ext	1.02	+
591	chr1	874666	874686	E2F4	1.92	-
591	chr1	875615	875630	CTCF	1.59	-
591	chr1	875616	875638	EGR1	4.2	+
591	chr1	875617	875632	UAK42	3.27	+
591	chr1	875637	875652	CTCF	1.91	-
591	chr1	875663	875678	NRF1	1.47	-
591	chr1	875665	875687	EGR1	2.68	-
591	chr1	875672	875694	EGR1	2.58	-
591	chr1	875680	875695	SP1	2.2	-
591	chr1	875682	875697	E2F1	2.74	-
591	chr1	875684	875699	UAK42	3.5	-
591	chr1	875737	875759	EGR1	3.12	+
591	chr1	875738	875753	UA3	2.35	-
591	chr1	875740	875755	NRF1	1.53	+
591	chr1	875755	875766	UA9	1.37	-
591	chr1	875775	875790	E2F1	2.91	-
591	chr1	875792	875803	UA9	1.14	+
591	chr1	875810	875825	UAK42	2.47	+
591	chr1	875818	875840	EGR1	2.54	-
591	chr1	875915	875930	E2F1	2.43	+
591	chr1	875918	875938	E2F4	1.87	-
591	chr1	875963	875978	NRF1	1.81	+
591	chr1	875995	876009	MYC	1.07	-
591	chr1	876015	876030	NRF1	1.71	-
591	chr1	876059	876074	NRF1	2.02	-
591	chr1	876062	876077	NRF1	1.95	+
591	chr1	876271	876282	GABP	1.81	+
591	chr1	876273	876288	AP2	2.01	+
591	chr1	876278	876293	AP2	1.96	-
591	chr1	876297	876312	STAT1	1.81	+
591	chr1	876986	877001	SP1	1.41	+
591	chr1	877025	877040	NRF1	1.69	+
591	chr1	877095	877110	CTCF	1.63	-
591	chr1	877098	877113	SP1	2.45	+
591	chr1	877103	877118	SP1	2.23	+
591	chr1	877118	877133	UAK42	2.74	+
591	chr1	877122	877137	SP1	1.86	+
591	chr1	877135	877150	AP2	2.24	-
591	chr1	877150	877165	UAK42	2	-
591	chr1	877177	877185	UAK52	0.84	-
591	chr1	877179	877187	UAK52	0.84	+
591	chr1	877180	877202	EGR1	2.15	-
591	chr1	877207	877229	EGR1	3.21	-
591	chr1	877216	877238	EGR1	3.12	-
591	chr1	877217	877232	E2F1	2.25	-
591	chr1	877218	877238	E2F4	1.93	+
591	chr1	877219	877234	UAK42	2.65	-
591	chr1	877242	877257	UAK42	2.6	+
591	chr1	877252	877274	EGR1	2.75	+
591	chr1	877253	877268	UAK42	3.05	+
591	chr1	877258	877280	EGR1	2.33	+
591	chr1	877261	877276	NRF1	1.69	-
591	chr1	877264	877279	NRF1	1.98	+
591	chr1	877302	877317	CTCF	1.36	+
591	chr1	877312	877334	EGR1	2.58	-
591	chr1	877316	877331	NRF1	2	-
591	chr1	877324	877339	NRF1	2.21	-
591	chr1	877355	877377	EGR1	4.93	+
591	chr1	877355	877375	E2F4	2.1	-
591	chr1	877355	877370	CTCF	1.51	-
591	chr1	877356	877371	UAK42	3.54	+
591	chr1	877360	877375	SP1	3	+
591	chr1	877361	877381	E2F4	2.41	-
591	chr1	877370	877390	E2F4	2.2	-
591	chr1	877424	877435	BARHL2	0.74	-
591	chr1	877437	877457	E2F4	1.96	-
591	chr1	877438	877453	UAK42	3.6	+
591	chr1	877442	877457	SP1	2.1	+
591	chr1	877473	877488	SP1	2.27	+
591	chr1	877474	877494	E2F4	1.9	-
591	chr1	877638	877653	NRF1	1.54	+
591	chr1	877937	877957	E2F4	2.13	+
591	chr1	877952	877967	CTCF	1.65	+
591	chr1	877975	877990	E2F1	3.01	+
591	chr1	877977	877992	E2F1	3.55	+
591	chr1	877979	877994	E2F1	3.01	+
591	chr1	877982	877997	E2F1	2.93	-
591	chr1	878099	878114	UA3	2	+
591	chr1	878105	878120	CTCF	1.75	-
591	chr1	878106	878121	UA3	2	-
591	chr1	878125	878140	UA3	2.42	+
591	chr1	878126	878141	UA3	2.12	+
591	chr1	878369	878384	NFKB1	1.2	+
591	chr1	878370	878385	NFKB1	0.87	+
591	chr1	878534	878549	UAK42	2.4	-
591	chr1	878641	878656	NFKB1	1	+
591	chr1	878664	878679	SP1	1.98	-
591	chr1	878777	878792	SP1	2.44	+
591	chr1	879661	879672	TCF7L2	1.33	+
591	chr1	880041	880056	CTCF	1.49	+
591	chr1	880356	880378	EGR1	3.73	-
591	chr1	880364	880378	MAX	1.69	-
591	chr1	880366	880380	MAX	2.12	+
591	chr1	880366	880377	USF	2.23	+
591	chr1	880458	880473	ZNF263	3.6	+
591	chr1	880467	880482	ZNF263	2.09	+
591	chr1	880592	880607	ZNF263	2.13	-
591	chr1	880622	880637	CTCF	1.35	+
591	chr1	880638	880653	CTCF	1.97	-
591	chr1	880661	880676	ZNF263	1.91	-
591	chr1	880795	880810	CTCF	2.63	+
591	chr1	880874	880889	ZNF263	1.77	-
591	chr1	882820	882835	ZNF263	2.63	+
591	chr1	883003	883018	ZNF263	2.09	+
591	chr1	883697	883712	CTCF	1.99	+
591	chr1	885890	885898	ZEB1	1.46	-
591	chr1	886940	886955	CTCF	3.33	+
591	chr1	886972	886983	UAK26	0.61	-
591	chr1	886984	887005	UAK25	1.16	-
591	chr1	886988	887003	CTCF-ext	1.12	-
591	chr1	888639	888654	ZNF263	1.98	+
591	chr1	894481	894492	TCF12	1.26	-
591	chr1	894501	894516	SP1	1.64	-
591	chr1	894525	894540	NFKB1	1.19	-
591	chr1	894589	894604	CTCF	1.52	+
591	chr1	894606	894617	TCF3	1.46	+
591	chr1	894606	894617	TCF12	1.17	+
591	chr1	894608	894623	YY1	1.86	+
591	chr1	894641	894656	UAK42	1.82	-
591	chr1	894643	894664	ZNF143-ext	2.29	+
591	chr1	894643	894654	GABP	2.95	-
591	chr1	894643	894654	ELF1	2.61	-
591	chr1	894645	894656	UAK35	1.46	+
591	chr1	894645	894653	ELF	1.04	+
